account_id,date,total_number_of_orders,avg_person_money,total_money
62d8935a1505f84bf054f40d,-32,1,20000,20000
62f727e91505f8cc71c96b99,-3,9,72666.66667,654000
62e7ba2a1505f8c1cf2a5709,-21,1,20000,20000
62e1675c1505f86c9bbd3835,-18,1,198000,198000
62f507d11505f8c1cf3001ff,-4,1,20000,20000
62e2b0fe1505f86c9bbe4fc0,-1,6,59500,357000
62f37c471505f8c1cf2f5c2b,-12,1,20000,20000
62ede16f1505f8c1cf2d14fc,-10,2,20000,40000
62d8ec9e1505f84bf05521e8,-28,2,20000,40000
62da151a1505f8a5fb0ec900,-17,1,20000,20000
62e121c01505f86c9bbce1cb,-23,1,20000,20000
62d8c3171505f84bf0550b3d,-23,1,20000,20000
62db0bb01505f82107f0d2bd,-30,1,20000,20000
62d8137c1505f84bf054de59,-30,1,198000,198000
62de3b3c1505f82107f247e0,-18,1,20000,20000
62dd45641505f82107f1e9be,-27,1,20000,20000
62da85291505f8a5fb0f0801,-28,1,20000,20000
62ded7b31505f82107f2a342,-27,1,20000,20000
62fae2741505f8cc71ca8b1b,-2,4,59500,238000
62dd35591505f82107f1df11,-28,1,20000,20000
62dd93121505f82107f20b60,-23,5,93100,465500
62d8c34d1505f84bf0550b59,-32,1,20000,20000
62db0bdc1505f82107f0d2c3,-12,7,62285.71429,436000
62f281201505f8c1cf2f038d,-8,3,46333.33333,139000
62d96fa91505f8a5fb0e9811,-12,7,42571.42857,298000
62d91f031505f8a5fb0e52df,-14,1,20000,20000
62d8eb9f1505f84bf0552187,-32,1,20000,20000
62e54e021505f85c7c7b2d55,-23,2,20000,40000
62e69b271505f85c7c7c2e28,-4,3,29833.33333,89500
62db30041505f82107f0d612,-24,3,29833.33333,89500
62ee1b921505f8c1cf2d330a,-16,1,20000,20000
62d894da1505f84bf054f493,-31,2,34750,69500
62d959021505f8a5fb0e8558,-29,1,20000,20000
62eaccd91505f8c1cf2bda61,-12,4,20000,80000
62e3f7921505f86c9bbf48f0,-15,2,20000,40000
62da6c951505f8a5fb0efa03,-17,1,20000,20000
62d91f691505f8a5fb0e5323,-32,1,20000,20000
62f782671505f8cc71c98ea2,-9,1,20000,20000
62fa64cf1505f8cc71ca7dea,-7,1,20000,20000
62da4b5c1505f8a5fb0ee850,-31,1,20000,20000
62dd2c331505f82107f1d87f,-22,1,20000,20000
62dfd7011505f82107f32119,-1,5,103000,515000
62e6b26f1505f85c7c7c3e2e,-18,2,59500,119000
62ebe84c1505f8c1cf2c6d80,-12,2,20000,40000
62de132d1505f82107f22fd1,-27,4,47125,188500
62da12661505f8a5fb0ec76c,-31,1,20000,20000
62dcc08c1505f82107f19281,-29,1,20000,20000
62dc4a611505f82107f16a0b,-28,1,20000,20000
62d95bbf1505f8a5fb0e87fc,-28,1,20000,20000
62e3b0161505f86c9bbefba1,-19,5,63400,317000
62ef097a1505f8c1cf2d87d8,-9,1,20000,20000
62e699f51505f85c7c7c2ce6,-1,7,39714.28571,278000
62d8e73a1505f84bf0551fb7,-2,12,217041.6667,2604500
62e672be1505f85c7c7bf94c,-9,2,123750,247500
62e6747a1505f85c7c7bfb61,-18,1,20000,20000
62dbde771505f82107f13095,-29,1,20000,20000
63009a531505f8fb5aa572cd,-2,2,59500,119000
62e41b381505f85c7c7a38aa,-23,1,20000,20000
62deb6a61505f82107f296fb,-16,2,20000,40000
62deaef11505f82107f291ea,-27,1,20000,20000
62e79baa1505f8c1cf2a40d7,-21,1,20000,20000
62e145b81505f86c9bbd12b9,-14,4,20000,80000
62e2994e1505f86c9bbe33d4,-9,7,94785.71429,663500
62db97731505f82107f1098e,-18,6,20000,120000
62dce2fc1505f82107f1a9ae,-28,1,20000,20000
62da0cee1505f8a5fb0ec441,-28,1,20000,20000
62d8281d1505f84bf054e574,-32,1,20000,20000
62ecef8a1505f8c1cf2cc564,-16,1,20000,20000
62d9b04a1505f8a5fb0ea9a5,-31,1,20000,20000
62ecce041505f8c1cf2cb579,-6,1,20000,20000
62e61dfb1505f85c7c7bb12d,-22,1,20000,20000
62f34a431505f8c1cf2f4342,-11,3,138666.6667,416000
62deda2c1505f82107f2a3b7,-13,1,20000,20000
63018a411505f8fb5aa5b396,-1,1,20000,20000
62e8749a1505f8c1cf2aa432,-5,1,20000,20000
62df7e7a1505f82107f2df3d,-27,1,20000,20000
62e576421505f85c7c7b4203,-22,1,20000,20000
62d9f8821505f8a5fb0eb90f,-31,1,20000,20000
62e7f57c1505f8c1cf2a8851,-19,1,20000,20000
62ef45ec1505f8c1cf2da7b2,-13,1,20000,20000
62de44561505f82107f24c62,-6,1,20000,20000
62f1c6c21505f8c1cf2e9b64,-1,2,20000,40000
62e8488a1505f8c1cf2a9900,-13,1,495000,495000
62f2393d1505f8c1cf2ed6e4,-13,1,20000,20000
62d9542a1505f8a5fb0e809c,-9,1,20000,20000
62ec120c1505f8c1cf2c777b,-17,1,20000,20000
62eb4c7f1505f8c1cf2c14b6,-1,7,120214.2857,841500
62df75221505f82107f2d70c,-27,1,20000,20000
62d921ea1505f8a5fb0e54ff,-25,1,20000,20000
62eb914c1505f8c1cf2c3b91,-17,1,49500,49500
62f797a61505f8cc71c996be,-7,1,20000,20000
62ec9fc71505f8c1cf2c9e4f,-17,1,20000,20000
62d9eec91505f8a5fb0eb483,-22,5,47600,238000
62dad2b61505f8a5fb0f3485,-30,1,20000,20000
62dee36d1505f82107f2a51e,-27,1,20000,20000
62d89d561505f84bf054f828,-32,1,20000,20000
62e423e61505f85c7c7a3aee,-3,17,180588.2353,3070000
62dac1831505f8a5fb0f2d9e,-17,6,20000,120000
62d976011505f8a5fb0e9b52,-11,1,20000,20000
62de679c1505f82107f25f6d,-12,5,51600,258000
62dc49841505f82107f169ef,-29,1,20000,20000
62e53e9c1505f85c7c7b1b20,-18,3,20000,60000
62d976671505f8a5fb0e9b84,-31,1,20000,20000
62e217e21505f86c9bbd9ba2,-25,1,20000,20000
62e477011505f85c7c7a4a81,-13,5,198000,990000
62d8ddbf1505f84bf0551a70,-8,6,67750,406500
62f4a0541505f8c1cf2fcbe9,-5,5,93100,465500
62f21a471505f8c1cf2ec6fb,-8,1,20000,20000
62e28b921505f86c9bbe1ff0,-18,1,20000,20000
62d989621505f8a5fb0ea238,-23,1,99000,99000
63020e831505f8fb5aa5deae,-1,1,20000,20000
62e4a96d1505f85c7c7a765a,-10,3,56166.66667,168500
62d91fd21505f8a5fb0e537e,-2,2,20000,40000
62e47c5d1505f85c7c7a4df6,-17,1,20000,20000
62dc816f1505f82107f16f6f,-21,1,20000,20000
62e298981505f86c9bbe32d3,-4,1,20000,20000
62f3af6b1505f8c1cf2f79d9,-11,3,996666.6667,2990000
62d8dfaa1505f84bf0551b81,-28,1,20000,20000
62ded5d01505f82107f2a2e6,-26,1,20000,20000
62dd90531505f82107f20aeb,-14,22,68931.81818,1516500
62e20ae01505f86c9bbd8b90,-24,1,20000,20000
62e53f151505f85c7c7b1bc1,-22,2,34750,69500
62f27fb41505f8c1cf2f02f5,-11,1,20000,20000
62d912621505f8a5fb0e480b,-32,1,20000,20000
62ff78d91505f8fb5aa52046,-1,1,20000,20000
62e746901505f85c7c7c79eb,-9,3,115500,346500
62f257fe1505f8c1cf2ee8c6,-8,1,20000,20000
62fa1c071505f8cc71ca612a,-7,1,20000,20000
62e459cb1505f85c7c7a40c6,-23,1,49500,49500
62d850c21505f84bf054ec8b,-30,1,20000,20000
62e777d11505f85c7c7ca4e2,-20,5,67400,337000
62d8fb681505f84bf0552895,-18,2,20000,40000
62f4a6a11505f8c1cf2fcf6b,-11,1,20000,20000
62d8cc3f1505f84bf0551068,-32,1,20000,20000
62dadea21505f82107f0cd7a,-26,1,990000,990000
62edf3131505f8c1cf2d1e57,-9,2,20000,40000
62eaaa4d1505f8c1cf2bcc0f,-14,2,20000,40000
62de74c91505f82107f266e3,-28,1,20000,20000
62e0cba61505f86c9bbc9a34,-21,1,20000,20000
62e2bc201505f86c9bbe578f,-5,8,73062.5,584500
62dfe2a31505f82107f32b04,-5,1,49500,49500
62dc19c21505f82107f15b44,-29,1,20000,20000
62d909691505f8a5fb0e3e6c,-32,1,20000,20000
62ee6e551505f8c1cf2d5e70,-12,2,20000,40000
62ff7c491505f8fb5aa52162,-3,1,20000,20000
62e818aa1505f8c1cf2a9452,-17,1,20000,20000
62e2a49c1505f86c9bbe4345,-25,1,20000,20000
62df78611505f82107f2da0f,-27,1,20000,20000
62e7bcd11505f8c1cf2a592d,-12,2,20000,40000
62ea95e21505f8c1cf2bc55c,-16,2,20000,40000
62e261a61505f86c9bbdec26,-15,5,25900,129500
62dd61341505f82107f1fbc4,-27,1,20000,20000
62e0bb801505f86c9bbc8d0b,-26,1,20000,20000
62dbc3871505f82107f12076,-18,3,20000,60000
62dcf83f1505f82107f1b684,-28,1,198000,198000
62e0259f1505f87948c22684,-2,9,46333.33333,417000
62db55981505f82107f0e491,-22,1,20000,20000
62d8d0ce1505f84bf0551312,-28,1,20000,20000
62e53f161505f85c7c7b1bc3,-20,1,20000,20000
62e153351505f86c9bbd24d1,-26,1,20000,20000
62e3b0491505f86c9bbefbc8,-18,2,20000,40000
62dab3421505f8a5fb0f2694,-19,1,20000,20000
62d813681505f84bf054de55,-32,1,20000,20000
62dba2d21505f82107f10edf,-30,1,20000,20000
630188351505f8fb5aa5b2e7,-1,1,20000,20000
62df53d81505f82107f2bf5f,-27,1,20000,20000
62d8c0331505f84bf0550973,-17,3,46333.33333,139000
62dd3ad71505f82107f1e2bf,-29,1,20000,20000
62f9b6e51505f8cc71ca3ed5,-4,1,20000,20000
62dba8521505f82107f111c9,-30,1,20000,20000
63006a1a1505f8fb5aa55ed9,-2,1,20000,20000
62e9e2541505f8c1cf2b5c7c,-15,1,20000,20000
62d9284e1505f8a5fb0e5a2c,-26,1,20000,20000
62d9264f1505f8a5fb0e587d,-32,1,20000,20000
62ef8b6c1505f8c1cf2dcfa9,-11,1,20000,20000
62e398641505f86c9bbee7a6,-24,2,20000,40000
62da3f291505f8a5fb0ee20f,-31,1,20000,20000
62e56d841505f85c7c7b3fbf,-17,2,20000,40000
62e6b3a51505f85c7c7c3ead,-21,1,20000,20000
62e2a55e1505f86c9bbe4430,-5,5,20000,100000
62e06b461505f87948c22f09,-26,1,20000,20000
62e801611505f8c1cf2a8dff,-18,1,20000,20000
62d915a01505f8a5fb0e4aed,-32,1,20000,20000
62e92d831505f8c1cf2b2536,-9,6,20000,120000
62e1d2301505f86c9bbd55cf,-8,1,20000,20000
62e39ec31505f86c9bbeed3d,-15,4,128750,515000
62f40a191505f8c1cf2f94bd,-11,2,20000,40000
62e399661505f86c9bbee8a3,-18,6,29833.33333,179000
62fc59d11505f80c8080d03f,-4,1,20000,20000
62ed422b1505f8c1cf2cf007,-13,1,20000,20000
62dc2ec61505f82107f1640d,-28,1,20000,20000
62d8c0691505f84bf0550992,-12,4,64500,258000
62e26f011505f86c9bbdfaae,-4,5,25900,129500
62e0ebdf1505f86c9bbcb221,-26,2,20000,40000
62e729311505f85c7c7c5f0e,-21,1,20000,20000
62dc8be41505f82107f172d9,-27,6,64416.66667,386500
62eb5e751505f8c1cf2c1fa8,-6,1,20000,20000
62dbc1031505f82107f11f1c,-18,4,39750,159000
62dea56a1505f82107f28a5f,-23,1,99000,99000
62df34c51505f82107f2b065,-25,1,20000,20000
62d917181505f8a5fb0e4c47,-8,23,63826.08696,1468000
62d922bb1505f8a5fb0e5598,-29,4,20000,80000
62e294ce1505f86c9bbe2d85,-7,1,20000,20000
62e299ff1505f86c9bbe34d3,-16,2,20000,40000
62d8cec41505f84bf05511d2,-19,1,20000,20000
62ecb0261505f8c1cf2ca702,-3,3,66000,198000
62e588321505f85c7c7b4540,-5,3,20000,60000
62df66b01505f82107f2cc19,-17,1,20000,20000
62dbf0231505f82107f13d7d,-29,1,20000,20000
62dc763a1505f82107f16d80,-29,1,20000,20000
62edbcf31505f8c1cf2d034a,-16,1,20000,20000
62dcdec11505f82107f1a718,-18,3,29833.33333,89500
62e26ad81505f86c9bbdf5fa,-17,8,79250,634000
62fbd6711505f824c3d18b70,-5,1,20000,20000
62f930961505f8cc71ca26ee,-7,1,20000,20000
62d8e1641505f84bf0551c85,-28,1,20000,20000
62e26e581505f86c9bbdf9f4,-13,1,20000,20000
62e8bb191505f8c1cf2ad4ad,-20,1,20000,20000
62ef3ede1505f8c1cf2da34d,-15,1,20000,20000
62fb0fca1505f824c3d14c33,-4,1,20000,20000
62e7ea531505f8c1cf2a8131,-18,3,46333.33333,139000
62e4d2861505f85c7c7aa14f,-19,1,20000,20000
62d966e21505f8a5fb0e9197,-18,2,20000,40000
62dae63f1505f82107f0cef5,-13,1,20000,20000
62e7df991505f8c1cf2a7842,-15,1,20000,20000
62de80211505f82107f26d98,-27,1,20000,20000
62fcb9601505f8fb5aa49466,-5,1,20000,20000
62e88f8a1505f8c1cf2ab390,-17,1,20000,20000
62e0cb0b1505f86c9bbc99b2,-21,1,20000,20000
62d9f4fb1505f8a5fb0eb74b,-30,1,20000,20000
62e71a0c1505f85c7c7c5530,-17,2,20000,40000
62d8f8b31505f84bf0552743,-26,1,20000,20000
62e928d41505f8c1cf2b2105,-18,1,20000,20000
62f13ec81505f8c1cf2e7ec0,-13,1,49500,49500
62df98581505f82107f2f276,-25,1,20000,20000
62d97f291505f8a5fb0e9f22,-31,1,20000,20000
62daa5601505f8a5fb0f1e55,-30,1,20000,20000
62ef76921505f8c1cf2dc3bc,-12,1,20000,20000
62fa5b621505f8cc71ca7a27,-7,1,20000,20000
62e705a81505f85c7c7c4c53,-20,1,20000,20000
62d872f21505f84bf054ee85,-32,2,109000,218000
62f36c061505f8c1cf2f5456,-11,1,20000,20000
62f4f3f91505f8c1cf2ff674,-5,2,74250,148500
62ebc2d01505f8c1cf2c573e,-3,1,20000,20000
62d9c51c1505f8a5fb0eab36,-7,1,20000,20000
62e41b971505f85c7c7a38c1,-22,1,20000,20000
62dbba5d1505f82107f11bbd,-30,1,20000,20000
62da688b1505f8a5fb0ef7d6,-31,1,49500,49500
62e15ee71505f86c9bbd311a,-7,1,20000,20000
62da8dca1505f8a5fb0f0d6b,-27,1,20000,20000
62e1436b1505f86c9bbd0f62,-25,1,20000,20000
62e27de41505f86c9bbe0ca2,-3,1,20000,20000
62e1316c1505f86c9bbcf5bb,-26,1,20000,20000
62d8c08b1505f84bf05509aa,-16,6,43000,258000
62da190b1505f8a5fb0ecb48,-30,1,20000,20000
62e9d3cf1505f8c1cf2b54c3,-15,2,20000,40000
62f7b4f11505f8cc71c9a596,-9,1,20000,20000
62d8cd521505f84bf0551103,-32,1,20000,20000
62da28cb1505f8a5fb0ed455,-7,25,123600,3090000
62e1d05a1505f86c9bbd54c8,-20,1,20000,20000
62ecd9711505f8c1cf2cbae0,-17,1,20000,20000
62de54c71505f82107f25506,-28,1,20000,20000
62d89df71505f84bf054f874,-30,1,20000,20000
62dbd9381505f82107f12d33,-29,1,20000,20000
62dc1cb31505f82107f15cff,-30,1,20000,20000
62dc97161505f82107f17782,-16,5,87200,436000
62d987941505f8a5fb0ea19f,-31,1,20000,20000
62deaa761505f82107f28e7d,-28,1,20000,20000
62dfc44d1505f82107f31293,-1,2,34750,69500
62d91cd61505f8a5fb0e5135,-22,1,20000,20000
62df42f71505f82107f2b66f,-13,1,20000,20000
62d906c71505f8a5fb0e3993,-16,1,20000,20000
62dc88931505f82107f1719b,-25,4,20000,80000
62dc0a571505f82107f150ae,-2,4,116375,465500
62d94fa71505f8a5fb0e7c3a,-32,1,20000,20000
62e00b481505f82107f35278,-24,1,20000,20000
62dcd4ab1505f82107f1a071,-25,1,20000,20000
62ea6fcd1505f8c1cf2bac71,-6,2,99000,198000
62dcdfcb1505f82107f1a7c3,-29,1,20000,20000
62e26fb61505f86c9bbdfb8e,-19,1,20000,20000
62ea44341505f8c1cf2b93bf,-19,1,20000,20000
62eab85b1505f8c1cf2bd306,-18,2,59500,119000
62e80d061505f8c1cf2a91e1,-1,8,57000,456000
62ddb9021505f82107f20e2d,-28,1,20000,20000
62efe8c11505f8c1cf2e02c1,-13,1,20000,20000
62dac4b71505f8a5fb0f2f2d,-15,1,20000,20000
62e10a281505f86c9bbcc998,-24,1,20000,20000
62db848d1505f82107f10091,-15,2,20000,40000
62e429161505f85c7c7a3bec,-23,1,20000,20000
62da42b31505f8a5fb0ee3ec,-30,1,20000,20000
62dfdd081505f82107f325f5,-25,1,20000,20000
62ed343c1505f8c1cf2ceb00,-3,5,122800,614000
62e0132e1505f87948c21d99,-27,1,20000,20000
62dbd7601505f82107f12c21,-29,1,20000,20000
62d8de1b1505f84bf0551aa6,-17,11,25363.63636,279000
62d8d5a51505f84bf05515cb,-32,1,20000,20000
62d940541505f8a5fb0e6e90,-29,3,79333.33333,238000
62d8a95d1505f84bf054fd9f,-32,1,20000,20000
62db44c51505f82107f0dca7,-30,2,20000,40000
62d8fa0d1505f84bf05527f3,-15,2,20000,40000
62e0ac861505f86c9bbc810e,-25,1,20000,20000
62dee2aa1505f82107f2a4fd,-17,2,20000,40000
62da12e81505f8a5fb0ec7bb,-29,1,20000,20000
62d8c7a81505f84bf0550dd6,-25,2,109000,218000
62e645191505f85c7c7bda14,-10,1,20000,20000
62e6f5121505f85c7c7c4a3f,-21,1,20000,20000
62dea0be1505f82107f2866b,-28,1,20000,20000
62e872fd1505f8c1cf2aa388,-6,2,148500,297000
62e006ff1505f82107f34f04,-26,1,20000,20000
62d90f411505f8a5fb0e44fd,-31,1,20000,20000
62d84da81505f84bf054ec51,-26,1,20000,20000
62d9b55e1505f8a5fb0eaa16,-31,1,20000,20000
62dc5c231505f82107f16bb0,-29,1,99000,99000
62e734491505f85c7c7c684f,-21,1,20000,20000
62df61061505f82107f2c832,-24,1,198000,198000
62d9357e1505f8a5fb0e658e,-26,1,20000,20000
62f7281e1505f8cc71c96bae,-8,1,20000,20000
62e0074e1505f82107f34f3d,-26,1,20000,20000
62e130311505f86c9bbcf40d,-14,10,37800,378000
62e204321505f86c9bbd8345,-25,1,20000,20000
62fdacfd1505f8fb5aa4c853,-4,1,20000,20000
62d95c0f1505f8a5fb0e8843,-26,1,20000,20000
62d8edc21505f84bf055226c,-12,5,93100,465500
62e6c9771505f85c7c7c44e8,-21,2,20000,40000
62eb8a121505f8c1cf2c37c0,-14,3,20000,60000
62f10da51505f8c1cf2e6c21,-14,1,20000,20000
62e8a37f1505f8c1cf2ac279,-19,1,20000,20000
62e3ea541505f86c9bbf39e4,-1,28,204767.8571,5733500
62eb07a71505f8c1cf2be667,-18,1,99000,99000
62d8dd951505f84bf0551a5a,-29,1,20000,20000
62dd03901505f82107f1bddb,-26,1,20000,20000
62d892b01505f84bf054f3c7,-32,1,20000,20000
62e018271505f87948c220ba,-25,1,20000,20000
62e085e71505f87948c237a5,-18,1,20000,20000
62dea14d1505f82107f286ea,-26,1,20000,20000
62e50cfa1505f85c7c7ad972,-23,1,99000,99000
62ef2a731505f8c1cf2d97c9,-15,1,20000,20000
62e561501505f85c7c7b3af6,-21,1,20000,20000
62e0f53f1505f86c9bbcb913,-26,1,20000,20000
62dd53b31505f82107f1f348,-23,1,20000,20000
62da32241505f8a5fb0eda17,-14,3,105666.6667,317000
62dfd29f1505f82107f31d88,-20,1,20000,20000
62e93f1c1505f8c1cf2b327a,-18,2,20000,40000
62d8539d1505f84bf054ecd4,-32,1,20000,20000
62edfb701505f8c1cf2d22d7,-16,1,20000,20000
62e947931505f8c1cf2b372a,-19,1,99000,99000
62e6b26d1505f85c7c7c3e2a,-21,1,20000,20000
62f1efb01505f8c1cf2eafc9,-10,1,20000,20000
62e91add1505f8c1cf2b1558,-18,1,20000,20000
62fe77be1505f8fb5aa4f1af,-3,1,20000,20000
62f8ea4f1505f8cc71ca0c49,-8,1,20000,20000
62e1d0e71505f86c9bbd5519,-14,7,20000,140000
62d8dbd21505f84bf055195c,-30,2,20000,40000
62e873271505f8c1cf2aa398,-18,1,20000,20000
62d95a431505f8a5fb0e8683,-24,1,20000,20000
62e24e061505f86c9bbdd73e,-25,1,20000,20000
62e3df961505f86c9bbf2c51,-24,1,20000,20000
62df69261505f82107f2cdb2,-9,1,20000,20000
62fd087a1505f8fb5aa4b122,-1,1,20000,20000
62d95e551505f8a5fb0e8a46,-31,1,20000,20000
62df9eac1505f82107f2f748,-6,1,20000,20000
62e0c0af1505f86c9bbc9160,-26,1,20000,20000
62d920701505f8a5fb0e53f1,-23,1,20000,20000
62e11a911505f86c9bbcd94a,-25,1,20000,20000
62e3931c1505f86c9bbee302,-21,4,47125,188500
62dbd3d61505f82107f12a08,-15,1,20000,20000
62da1a6e1505f8a5fb0ecbf9,-6,5,47600,238000
62e4cfe51505f85c7c7a9eb7,-15,1,20000,20000
62e012af1505f87948c21d47,-22,3,82500,247500
62d966101505f8a5fb0e90d7,-22,4,153500,614000
62e401be1505f86c9bbf51e3,-21,1,20000,20000
62d9829c1505f8a5fb0ea048,-28,2,34750,69500
62e91bef1505f8c1cf2b163f,-12,7,65142.85714,456000
62df3cea1505f82107f2b39e,-27,1,20000,20000
62f0e9871505f8c1cf2e5f5b,-13,1,20000,20000
62e25ec81505f86c9bbde91c,-25,1,20000,20000
62f84a531505f8cc71c9c6fd,-6,2,20000,40000
62e016251505f87948c21f86,-25,1,20000,20000
62ea22ff1505f8c1cf2b827c,-19,1,20000,20000
62e7a6f01505f8c1cf2a48e3,-20,1,20000,20000
62fa8e0c1505f8cc71ca8386,-1,1,20000,20000
62ea9a6d1505f8c1cf2bc736,-9,1,20000,20000
62e189a51505f86c9bbd4694,-22,1,20000,20000
62e217dd1505f86c9bbd9ba0,-25,1,20000,20000
62d8a20d1505f84bf054fa68,-23,5,87200,436000
62f303f01505f8c1cf2f1dae,-12,1,20000,20000
62dbb42e1505f82107f11868,-24,4,123750,495000
62d92ce01505f8a5fb0e5e67,-24,1,20000,20000
62d9074f1505f8a5fb0e3a77,-31,1,20000,20000
62dbbab91505f82107f11bdf,-29,5,198000,990000
62ed20f31505f8c1cf2cdfec,-17,1,20000,20000
62e479191505f85c7c7a4bba,-4,4,47125,188500
62e0b6ee1505f86c9bbc895a,-13,1,20000,20000
62e26f651505f86c9bbdfb26,-10,1,99000,99000
62e6a0581505f85c7c7c3313,-15,2,148500,297000
62dab70e1505f8a5fb0f28a3,-31,1,20000,20000
62e4e6291505f85c7c7ab4ae,-19,1,20000,20000
62e01a851505f87948c22217,-26,1,20000,20000
62edb0541505f8c1cf2cff29,-13,2,59500,119000
62ecffa61505f8c1cf2ccd79,-15,1,20000,20000
62d8f6c41505f84bf055264e,-12,2,20000,40000
62e602fd1505f85c7c7b900a,-20,1,20000,20000
62e5a0ba1505f85c7c7b4810,-22,1,20000,20000
62dc24d11505f82107f160aa,-29,1,20000,20000
62f8afd21505f8cc71c9f48e,-7,1,99000,99000
62f0fb9d1505f8c1cf2e652f,-10,1,20000,20000
6300e4f31505f8fb5aa5902a,-2,1,20000,20000
62dc83b91505f82107f17008,-22,1,20000,20000
62d8dacf1505f84bf05518bd,-16,1,20000,20000
62e55cab1505f85c7c7b386e,-6,8,75562.5,604500
62f00fcc1505f8c1cf2e0dbf,-14,3,79333.33333,238000
62e4e6761505f85c7c7ab4fc,-19,1,20000,20000
62e754d71505f85c7c7c8711,-16,2,59500,119000
62ddc78b1505f82107f20efc,-25,1,20000,20000
62d981191505f8a5fb0e9fd5,-28,1,20000,20000
62daae611505f8a5fb0f23ad,-31,1,20000,20000
62e1f14e1505f86c9bbd6f0c,-25,1,49500,49500
62d8e6a91505f84bf0551f73,-5,6,82500,495000
62e8e7831505f8c1cf2af184,-20,1,20000,20000
62eefe8d1505f8c1cf2d84ce,-13,1,20000,20000
62e118fd1505f86c9bbcd788,-10,1,20000,20000
62f47f0e1505f8c1cf2fb958,-3,4,20000,80000
62dcdfd11505f82107f1a7c8,-29,1,20000,20000
62ef19431505f8c1cf2d8e53,-15,1,20000,20000
62d80fe61505f84bf054dcc6,-16,4,128750,515000
62d9155a1505f8a5fb0e4aab,-32,1,20000,20000
62e01a971505f87948c2221e,-5,20,82725,1654500
62dbb0f11505f82107f116a0,-30,1,20000,20000
62e6e1f31505f85c7c7c4862,-19,1,20000,20000
62dab96f1505f8a5fb0f29e9,-27,1,20000,20000
62e10a171505f86c9bbcc982,-3,3,89166.66667,267500
62d926f31505f8a5fb0e5909,-32,1,20000,20000
62da7f421505f8a5fb0f0454,-22,1,20000,20000
62d90b6c1505f8a5fb0e40e6,-32,1,20000,20000
62e52c281505f85c7c7b00ee,-12,1,20000,20000
62d91b531505f8a5fb0e4ff0,-5,2,20000,40000
62def5231505f82107f2a6f9,-16,4,71875,287500
62d9896b1505f8a5fb0ea23a,-24,1,20000,20000
62fce9201505f8fb5aa4a4ad,-1,2,34750,69500
62ee4ed41505f8c1cf2d4c36,-7,2,20000,40000
62e124441505f86c9bbce4b4,-26,1,49500,49500
62e277391505f86c9bbe0454,-25,1,20000,20000
62dcf1c91505f82107f1b2b6,-16,3,56166.66667,168500
62dcc45d1505f82107f19550,-29,1,20000,20000
62f91ade1505f8cc71ca2199,-8,1,20000,20000
62e69d2f1505f85c7c7c3010,-21,1,20000,20000
62db6bf41505f82107f0f128,-6,1,20000,20000
62e9e7bc1505f8c1cf2b5f9e,-19,1,20000,20000
62d997351505f8a5fb0ea62a,-31,1,49500,49500
62d920841505f8a5fb0e5400,-32,1,20000,20000
62d8280b1505f84bf054e56e,-6,10,89200,892000
62fa57751505f8cc71ca7881,-7,1,20000,20000
62fe40fb1505f8fb5aa4e6e1,-2,1,20000,20000
62df77e31505f82107f2d999,-17,2,20000,40000
62d974811505f8a5fb0e9aa1,-11,11,90090.90909,991000
62e6bd0a1505f85c7c7c41e4,-21,1,20000,20000
62ec1e451505f8c1cf2c78d8,-17,1,20000,20000
62d90ac31505f8a5fb0e4030,-16,1,20000,20000
62e92c6c1505f8c1cf2b2454,-19,5,178200,891000
62d90bad1505f8a5fb0e4144,-30,1,20000,20000
62df06201505f82107f2a815,-11,1,20000,20000
62deb2b81505f82107f29468,-26,1,20000,20000
62e1a2851505f86c9bbd4a07,-13,4,20000,80000
62df708b1505f82107f2d331,-27,1,20000,20000
62de7a831505f82107f26a36,-27,1,20000,20000
62d8eccf1505f84bf05521fe,-18,10,59500,595000
62d906021505f8a5fb0e384e,-32,1,20000,20000
62e7da231505f8c1cf2a7370,-17,1,20000,20000
62df7a661505f82107f2dbe1,-27,1,20000,20000
62da7cf01505f8a5fb0f02d3,-31,1,20000,20000
62e734931505f85c7c7c688a,-9,4,59500,238000
62ee05e81505f8c1cf2d27f9,-16,1,20000,20000
62e212bf1505f86c9bbd94f7,-1,1,20000,20000
62e308bb1505f86c9bbe6824,-24,1,20000,20000
62d898ae1505f84bf054f607,-3,6,24916.66667,149500
62dfafb41505f82107f302e2,-24,1,20000,20000
62e639621505f85c7c7bcd56,-8,2,74250,148500
62e8e3401505f8c1cf2aeee4,-19,1,20000,20000
62e38bfc1505f86c9bbedc63,-18,2,20000,40000
62dbbc7f1505f82107f11cd8,-29,2,59500,119000
62d979601505f8a5fb0e9ce9,-16,1,20000,20000
62e0f2ac1505f86c9bbcb721,-20,1,20000,20000
62e418951505f85c7c7a37eb,-23,1,20000,20000
62e466b01505f85c7c7a4300,-23,1,20000,20000
62e4ac0a1505f85c7c7a7910,-5,12,83375,1000500
62e828391505f8c1cf2a9694,-17,1,198000,198000
62d8af831505f84bf0550104,-14,2,20000,40000
62de992e1505f82107f2800e,-22,1,20000,20000
62dec11a1505f82107f29c25,-28,1,20000,20000
62eddd6d1505f8c1cf2d12de,-15,1,20000,20000
62d916511505f8a5fb0e4b88,-31,1,20000,20000
62f268321505f8c1cf2ef4a4,-13,1,20000,20000
